raceId,driverId,constructorId,qualifyingPosition,q1,q2,q3
927,20,6,2,1:39.814,1:39.632,1:49.908
927,3,131,3,1:39.374,1:39.377,1:50.299
927,817,9,4,1:40.504,1:41.085,1:51.541
927,826,9,5,1:40.546,1:41.665,1:51.951
927,830,5,6,1:40.793,1:41.430,1:51.981
927,13,3,7,1:40.543,1:41.230,1:52.473
927,154,208,8,1:40.303,1:41.209,1:52.981
927,822,3,9,1:40.249,1:40.650,1:53.179
927,828,15,10,1:40.340,1:41.748,1:53.261
928,1,131,1,1:38.285,1:36.423,1:35.782
928,3,131,2,1:38.496,1:36.747,1:35.828
928,20,6,3,1:37.502,1:36.957,1:36.687
928,13,3,4,1:38.433,1:37.357,1:36.954
928,822,3,5,1:38.014,1:37.763,1:37.143
928,8,6,6,1:37.790,1:37.109,1:37.232
928,817,9,7,1:38.534,1:37.939,1:37.540
928,154,208,8,1:38.209,1:38.063,1:37.905
928,831,15,9,1:38.521,1:38.017,1:38.067
928,828,15,10,1:38.941,1:38.127,1:38.158
929,1,131,1,1:33.928,1:32.669,1:32.571
929,20,6,2,1:34.919,1:33.623,1:32.982
929,3,131,3,1:34.398,1:33.878,1:33.129
929,8,6,4,1:34.568,1:33.540,1:33.227
929,822,3,5,1:34.161,1:33.897,1:33.381
929,13,3,6,1:34.488,1:33.551,1:33.744
929,817,9,7,1:34.691,1:34.403,1:33.832
929,807,10,8,1:35.653,1:34.613,1:34.450
929,832,5,9,1:35.371,1:34.641,1:34.462
929,154,208,10,1:35.007,1:34.123,1:34.484
930,3,131,1,1:26.490,1:25.166,1:24.681
930,1,131,2,1:26.382,1:25.740,1:24.948
930,20,6,3,1:27.534,1:26.167,1:25.458
930,822,3,4,1:27.262,1:26.197,1:25.694
930,832,5,5,1:26.773,1:26.475,1:26.136
930,830,5,6,1:27.393,1:26.441,1:26.249
930,8,6,7,1:26.637,1:26.016,1:26.414
930,826,9,8,1:27.833,1:26.889,1:26.629
930,13,3,9,1:27.165,1:26.147,1:26.757
930,817,9,10,1:27.611,1:26.692,1:26.770
931,1,131,1,1:16.588,1:15.864,1:15.098
931,3,131,2,1:16.528,1:15.471,1:15.440
931,20,6,3,1:17.502,1:16.181,1:15.849
931,817,9,4,1:17.254,1:16.706,1:16.041
931,826,9,5,1:16.845,1:16.453,1:16.182
931,8,6,6,1:17.660,1:16.440,1:16.427
931,815,10,7,1:17.376,1:16.999,1:16.808
931,832,5,8,1:17.246,1:16.762,1:16.931
931,813,208,9,1:17.630,1:16.775,1:16.946
931,830,5,10,1:16.750,1:16.546,1:16.957
932,1,131,1,1:15.895,1:14.661,1:14.393
932,3,131,2,1:15.893,1:14.673,1:14.702
932,8,6,3,1:16.259,1:15.348,1:15.014
932,822,3,4,1:16.552,1:15.506,1:15.102
932,154,208,5,1:15.833,1:15.187,1:15.194
932,813,208,6,1:16.098,1:15.622,1:15.329
932,807,10,7,1:16.186,1:15.706,1:15.614
932,826,9,8,1:16.415,1:15.891,1:16.079
932,817,9,9,1:16.410,1:16.006,1:16.114
932,815,10,10,1:16.827,1:15.974,1:16.338
933,1,131,1,1:12.218,1:09.062,1:08.455
933,3,131,2,1:10.976,1:08.634,1:08.655
933,20,6,3,1:11.184,1:09.392,1:08.810
933,13,3,4,1:11.830,1:09.719,1:09.192
933,807,10,5,1:11.319,1:09.604,1:09.278
933,822,3,6,1:11.894,1:09.598,1:09.319
933,830,5,7,1:11.307,1:09.631,1:09.612
933,826,9,8,1:12.092,1:10.187,1:09.694
933,831,15,9,1:12.001,1:09.652,1:09.713
934,1,131,1,1:33.796,1:33.068,1:32.248
934,3,131,2,1:33.475,1:32.737,1:32.361
934,13,3,3,1:34.542,1:33.707,1:33.085
934,822,3,4,1:34.171,1:33.020,1:33.149
934,8,6,5,1:33.426,1:33.911,1:33.379
934,20,6,6,1:33.562,1:33.641,1:33.547
934,826,9,7,1:34.422,1:33.520,1:33.636
934,832,5,8,1:34.641,1:34.071,1:33.649
934,807,10,9,1:34.594,1:33.693,1:33.673
934,817,9,10,1:34.272,1:33.749,1:33.943
936,1,131,1,1:22.890,1:22.285,1:22.020
936,3,131,2,1:22.979,1:22.775,1:22.595
936,20,6,3,1:23.312,1:23.168,1:22.739
936,817,9,4,1:24.408,1:23.230,1:22.774
936,8,6,5,1:23.596,1:23.460,1:23.020
936,822,3,6,1:23.649,1:23.555,1:23.222
936,826,9,7,1:23.587,1:23.597,1:23.332
936,13,3,8,1:23.895,1:23.598,1:23.537
936,830,5,9,1:24.032,1:23.781,1:23.679
936,154,208,10,1:24.242,1:23.805,1:24.181
937,1,131,1,1:48.908,1:48.024,1:47.197
937,3,131,2,1:48.923,1:47.955,1:47.655
937,822,3,3,1:49.026,1:49.044,1:48.537
937,154,208,4,1:49.353,1:48.981,1:48.561
937,815,10,5,1:49.006,1:48.792,1:48.599
937,817,9,6,1:49.664,1:49.042,1:48.639
937,13,3,7,1:49.688,1:48.806,1:48.685
937,813,208,8,1:49.568,1:48.956,1:48.754
937,20,6,9,1:49.264,1:48.761,1:48.825
937,832,5,10,1:49.109,1:49.065,1:49.771
938,1,131,1,1:24.251,1:23.383,1:23.397
938,8,6,2,1:24.662,1:23.757,1:23.631
938,20,6,3,1:24.989,1:23.577,1:23.685
938,3,131,4,1:24.609,1:23.864,1:23.703
938,13,3,5,1:25.184,1:23.983,1:23.940
938,822,3,6,1:24.979,1:24.313,1:24.127
938,815,10,7,1:24.801,1:24.379,1:24.626
938,154,208,8,1:25.144,1:24.448,1:25.054
938,807,10,9,1:24.937,1:24.510,1:25.317
938,828,15,10,1:25.122,1:24.457,1:26.214
939,20,6,1,1:46.017,1:44.743,1:43.885
939,817,9,2,1:46.166,1:45.291,1:44.428
939,8,6,3,1:46.467,1:45.140,1:44.667
939,826,9,4,1:45.340,1:44.979,1:44.745
939,1,131,5,1:45.765,1:45.650,1:45.300
939,3,131,6,1:46.201,1:45.653,1:45.415
939,822,3,7,1:46.231,1:45.887,1:45.676
939,830,5,8,1:46.483,1:45.635,1:45.798
939,13,3,9,1:46.879,1:45.701,1:46.077
939,154,208,10,1:46.860,1:45.805,1:46.413
940,3,131,1,1:33.015,1:32.632,1:32.584
940,1,131,2,1:32.844,1:32.789,1:32.660
940,822,3,3,1:34.326,1:33.416,1:33.024
940,20,6,4,1:34.431,1:33.844,1:33.245
940,13,3,5,1:34.744,1:33.377,1:33.337
940,8,6,6,1:34.171,1:33.361,1:33.347
940,817,9,7,1:34.399,1:34.153,1:33.497
940,154,208,8,1:34.398,1:34.278,1:33.967
941,3,131,1,1:38.343,1:37.500,1:37.113
941,1,131,2,1:38.558,1:37.672,1:37.433
941,822,3,3,1:38.448,1:38.194,1:37.912
941,20,6,4,1:38.598,1:38.402,1:37.965
941,8,6,5,1:39.207,1:38.224,1:38.348
941,807,10,6,1:39.250,1:38.727,1:38.659
941,815,10,7,1:39.617,1:38.914,1:38.691
941,154,208,8,1:39.056,1:38.754,1:38.787
941,830,5,9,1:39.411,1:39.119,1:38.924
941,817,9,10,1:39.574,1:39.005,1:39.728
943,3,131,1,1:20.436,1:20.053,1:19.480
943,1,131,2,1:20.808,1:19.829,1:19.668
943,20,6,3,1:20.503,1:20.045,1:19.850
943,826,9,4,1:20.826,1:20.490,1:20.398
943,817,9,5,1:21.166,1:20.783,1:20.399
943,822,3,6,1:20.817,1:20.458,1:20.448
943,13,3,7,1:21.379,1:20.642,1:20.567
943,830,5,8,1:20.995,1:20.894,1:20.710
943,815,10,9,1:20.966,1:20.669,1:20.716
943,807,10,10,1:21.315,1:20.935,1:20.788
944,3,131,1,1:11.746,1:12.213,1:11.282
944,1,131,2,1:11.682,1:11.665,1:11.360
944,20,6,3,1:12.240,1:11.928,1:11.804
944,822,3,4,1:12.934,1:12.374,1:12.085
944,8,6,5,1:12.185,1:12.243,1:12.144
944,807,10,6,1:12.595,1:12.485,1:12.265
944,826,9,7,1:12.730,1:12.527,1:12.322
944,13,3,8,1:12.980,1:12.858,1:12.415
944,817,9,9,1:12.639,1:12.825,1:12.417
944,830,5,10,1:12.824,1:12.712,1:12.739
945,3,131,1,1:41.111,1:40.979,1:40.237
945,1,131,2,1:40.974,1:40.758,1:40.614
945,8,6,3,1:42.500,1:41.612,1:41.051
945,815,10,4,1:41.983,1:41.560,1:41.184
945,817,9,5,1:42.275,1:41.830,1:41.444
945,822,3,6,1:42.608,1:41.868,1:41.656
945,807,10,7,1:41.996,1:41.925,1:41.686
945,13,3,8,1:42.303,1:42.349,1:41.759
945,826,9,9,1:42.540,1:42.328,1:41.933
945,832,5,10,1:42.911,1:42.482,1:42.708
948,1,131,1,1:25.351,1:24.605,1:23.837
948,3,131,2,1:26.934,1:24.796,1:24.197
948,20,6,3,1:26.945,1:25.257,1:24.675
948,8,6,4,1:26.579,1:25.615,1:25.033
948,830,5,5,1:26.934,1:25.615,1:25.434
948,13,3,6,1:25.918,1:25.644,1:25.458
948,832,5,7,1:27.057,1:25.384,1:25.582
948,817,9,8,1:26.945,1:25.599,1:25.589
949,1,131,1,1:31.391,1:30.039,1:29.493
949,3,131,2,1:31.325,1:30.535,1:29.570
949,20,6,3,1:31.636,1:30.409,1:30.012
949,8,6,4,1:31.685,1:30.559,1:30.244
949,817,9,5,1:31.403,1:31.122,1:30.854
949,822,3,6,1:31.672,1:30.931,1:31.153
949,13,3,7,1:32.045,1:31.374,1:31.155
949,807,10,8,1:31.987,1:31.604,1:31.620
950,3,131,1,1:37.669,1:36.240,1:35.402
950,817,9,2,1:37.672,1:36.815,1:35.917
950,8,6,3,1:37.347,1:36.118,1:35.972
950,20,6,4,1:37.001,1:36.183,1:36.246
950,822,3,5,1:37.537,1:36.831,1:36.296
950,826,9,6,1:37.719,1:36.948,1:36.399
950,815,10,7,1:38.096,1:37.149,1:36.865
950,832,5,8,1:37.656,1:37.204,1:36.881
950,830,5,9,1:38.181,1:37.265,1:37.194
951,3,131,1,1:36.119,1:35.337,1:35.417
951,20,6,2,1:36.555,1:36.623,1:36.123
951,822,3,3,1:37.746,1:37.140,1:36.536
951,8,6,4,1:36.976,1:36.741,1:36.663
951,13,3,5,1:37.753,1:37.230,1:37.016
951,817,9,6,1:38.091,1:37.569,1:37.125
951,815,10,7,1:38.006,1:37.282,1:37.212
951,826,9,8,1:38.265,1:37.606,1:37.459
951,830,5,9,1:38.123,1:37.510,1:37.583
952,1,131,1,1:23.214,1:22.159,1:22.000
952,3,131,2,1:23.002,1:22.759,1:22.280
952,817,9,3,1:23.749,1:23.585,1:22.680
952,830,9,4,1:23.578,1:23.178,1:23.087
952,8,6,5,1:23.796,1:23.504,1:23.113
952,20,6,6,1:24.124,1:23.688,1:23.334
952,822,3,7,1:24.251,1:24.023,1:23.522
952,832,5,8,1:24.496,1:24.077,1:23.643
952,815,10,9,1:24.698,1:24.003,1:23.782
952,4,1,10,1:24.578,1:24.192,1:23.981
953,817,9,1,1:14.912,1:14.357,1:13.622
953,3,131,2,1:14.873,1:14.043,1:13.791
953,1,131,3,1:14.826,1:14.056,1:13.942
953,20,6,4,1:14.610,1:14.318,1:14.552
953,807,10,5,1:15.333,1:14.989,1:14.726
953,8,6,6,1:15.499,1:14.789,1:14.732
953,832,5,7,1:15.467,1:14.805,1:14.749
953,815,10,8,1:15.328,1:14.937,1:14.902
953,826,5,9,1:15.384,1:14.794,1:15.273
953,4,1,10,1:15.504,1:15.107,1:15.363
954,1,131,1,1:14.121,1:13.076,1:12.812
954,3,131,2,1:13.714,1:13.094,1:12.874
954,20,6,3,1:13.925,1:13.857,1:12.990
954,817,9,4,1:14.030,1:13.540,1:13.166
954,830,9,5,1:14.601,1:13.793,1:13.414
954,8,6,6,1:14.477,1:13.849,1:13.579
954,822,3,7,1:14.389,1:13.791,1:13.670
954,13,3,8,1:14.815,1:13.864,1:13.769
954,807,10,9,1:14.663,1:14.166,1:13.952
954,4,1,10,1:15.026,1:14.260,1:14.338
955,3,131,1,1:43.685,1:42.520,1:42.758
955,815,10,2,1:44.462,1:43.939,1:43.515
955,817,9,3,1:44.570,1:44.141,1:43.966
955,20,6,4,1:45.062,1:44.461,1:43.966
955,8,6,5,1:44.936,1:44.533,1:44.269
955,13,3,6,1:45.494,1:44.696,1:44.483
955,826,5,7,1:44.694,1:44.687,1:44.717
955,822,3,8,1:44.706,1:44.477,1:45.246
955,830,9,9,1:44.939,1:44.387,1:45.570
955,1,131,10,1:44.259,1:43.526,2:01.954
